word,pos,dfns
pay,verb,"if something you do pays dividend, it has good results at a time in the future"
pay,verb,"if a business pays its way, it makes at least the same amount of money as it costs to operate"
pay,verb,to pay more for something than it is really worth
pay,verb,to experience the bad result of something you have done or that someone else has done
pay,verb,to pay too much money for something
pay,verb,to pay a lot of money for something
pay,verb,to pay for yourself rather than allowing someone else to pay
pay,noun,the money you receive for doing a job
pay,noun,"to work for someone, especially secretly"
payment,noun,an amount of money paid
payment,noun,reward
payment,noun,"an amount of money received by a person that has been owed to them, and especially money received by an employee because of a pay rise at an earlier time"
payment,noun,"an amount of money paid, or the act of paying"
payment,noun,an amount of money that has been paid or is expected to be paid
payment,noun,the act of paying or being paid a sum of money
payment,noun,"money that is paid to an employee because of a pay rise at an earlier time, or the act of paying this money"
payment,noun,"an amount of money owed that has not been paid back by the expected time, or the act of paying this money"
payment,noun,a system of paying employees in which the amount paid varies according to the amount of work they do or the profit that is made
payment,noun,a way of paying for something using goods and services instead of money
payment,noun,"an amount of money paid that is part of the total amount owed for something, or the act of paying in this way"
payment,noun,payment for goods that is received when they are delivered
payment,noun,payment for goods and services that must be made after the buyer receives an voice
peace,noun,"freedom from war and violence, especially when people live and work together happily without disagreements"
peace,noun,"the state of not being interrupted or annoyed by worry, problems, noise, or unwanted actions"
peace,noun,"(a period of) freedom from war or violence, esp. when people live and work together without violent disagreements"
peace,noun,calm and quiet; freedom from worry or annoyance
peace,noun,freedom from war and violence
peaceful,adjective,without violence
peaceful,adjective,quiet and calm
peaceful,adjective,free from war or violence
peaceful,adjective,calm and quiet; free from worries or annoyance
peaceful,adjective,not involving war or violence
pen,noun,"a long, thin object used for writing or drawing with ink"
pen,noun,"a small area surrounded by a fence, especially one in which animals are kept"
pen,noun,slang for penitentiary 
pen,noun,informal for bullet 
pen,noun,a female swan
pen,noun,informal for  penalty 
pen,verb,to write something
pen,noun,a thin device with a point used for writing or drawing with ink
pen,noun,"a small area surrounded by a fence in which animals are kept, or slang a prison or jail"
pen,verb,to use a pen to write or draw something with ink
pen,verb,to enclose a person or animal in a small area by surrounding the area with a fence
pencil,noun,"a long, thin object, usually made of wood, for writing or drawing, with a sharp black or coloured point at one end"
pencil,noun,the form of some types of make-up
pencil,noun,a thin beam of light
pencil,adjective,used to describe something that has been drawn with a pencil
pencil,verb,to write something with a pencil
pencil,noun,"a thin, usually wooden, tube-shaped device for writing or drawing which has colored material in the center and a point at one end"
penny,noun,"the smallest unit of money in the of, of which there are 100 in a pound, or a small coin worth this much. You use ""pence"" or, more informally, ""p"" when you are talking about the units of money and pennies when you are talking about the coins themselves"
penny,noun,"in the of and Canada, a cent or a coin of this value"
penny,noun,"in the of before 1971, a large coin. There were twelve pennies in a shilling"
penny,noun,used when talking about the smallest amount of money possible
penny,noun,"in the of and Canada, a coin worth 1/100th of a dollar; a cent"
penny,noun,A penny can also mean the smallest amount of money possible or the total cost of something
penny,noun,the smallest unit of money used in the of. There are 100 pence in one pound
penny,noun,"in the of and Canada, a cent"
penny,noun,used in expressions to refer to a very small amount of money
pension,noun,an amount of money paid regularly by the government or a private company to a person who does not work any more because they are too old or have become ill
pension,noun,a sum of money paid regularly to a person who has retired
pension,noun,"a regular income paid by a government or a financial organization to someone who no longer works, usually because of their age or health"
people,noun,"men, women, and children"
people,noun,"used to refer to everyone, or informally to the group that you are speaking to"
people,noun,men and women who are involved in a particular type of work
people,noun,the large number of ordinary men and women who do not have positions of power in society
people,noun,the people someone is related to
people,noun,"all the men, women, and children who live in a particular country, or who have the same culture or language"
people,noun,a society
people,plural noun,"men, women, and children generally; ll person"
people,plural noun,People can refer to a particular group mentioned
people,plural noun,"When you say the people, you mean the large number of ordinary men and women who do not have positions of power"
people,noun,a culture or nation
people,verb,"Of a place is peopled by a particular type of people, they have moved there or live there"
people,noun,the people who work for a particular organization or person
pepper,noun,"a grey or white powder produced by crushing dry peppercorns, used to give a spice, hot taste to food"
pepper,noun,"a vegetable that is usually green, red, or yellow, has a rounded shape, and is hollow with seeds in the middle"
pepper,noun,"a black or cream-colored spice, often used in powdered form, that gives a spice hot taste to food"
pepper,noun,"a vegetable that is green, red, or yellow, having a rounded shape, that is hollow with seeds in the middle"
pepper,verb,"to direct something suddenly and repeatedly at someone, as if attacking the person"
pepper,verb,To pepper is also to add to something in many places
per,preposition,"used when expressing rates, prices, or measurement to mean ""for each"""
per,preposition,for each
per,preposition,"used when talking about prices, rates, etc. to mean the amount for each one"
per,preposition,according to something
percentage,noun,"an amount of something, often expressed as a number out of 100"
percentage,noun,an advantage
percentage,noun,"an improvement or advantage, esp. when considered against other possibilities"
percentage,noun,"an amount of something, often expressed as a number out of 100"
percentage,noun,"an amount of something, often expressed as a number out of 100"
percentage,noun,a part of the profit received by someone who cells something
perfect,adjective,"complete and correct in every way, of the best possible type or without fault"
perfect,adjective,used to emphasize a noun
perfect,adjective,exactly right for someone or something
perfect,adjective,of or relating to a verb indicating a completed action
perfect,adjective,"In western music, a perfect interval is a fourth, fifth, octavo, or unison"
perfect,noun,the tense of a verb that shows action that has happened in the past or before another time or event
perfect,verb,to make something free from faults
perfect,adjective,complete and right in every way; having nothing wrong
perfect,adjective,You can also use perfect to mean complete and emphasize the noun that comes after it
perfect,adjective,exactly right for a particular purpose or situation; being the best possible
perfect,adjective,having the tense of a verb that shows action that has happened in the past or before another time or event and has continued up to the present or up to a particular point
perfect,verb,to make something perfect
perfectly,adverb,in a perfect way
perfectly,adverb,used to emphasize the word that follows
perfectly,adverb,extremely well; in a perfect way
perfectly,adverb,Perfectly can also mean very or completely
perform,verb,to do an action or piece of work
perform,verb,to operate/not operate in a satisfactory way
perform,verb,"to entertain people by dancing, singing, acting, or playing music"
perform,verb,to do an action or piece of work
perform,verb,"Of something perform well or badly, it operate satisfactorily or does not operate satisfactorily"
perform,verb,"to entertain people by singing, dancing, playing music, etc."
perform,verb,"to do a job, task, or duty"
perform,verb,to do something in a satisfactory or expected way
performance,noun,"how well a person, machine, etc. does a piece of work or an activity"
performance,noun,"the action of entertaining other people by dancing, singing, acting, or playing music"
performance,noun,an action or type of behaviour that involves a lot of attention to detail or to small matters that are not important
performance,noun,an occasion when an event or a situation happens again
performance,noun,"the act of doing something, such as your job"
performance,noun,Performance also refers to how well an activity or job is done
performance,noun,"how successful an investment, company, etc. is and how much profit it makes"
performance,noun,"how well a computer, machine, etc. works"
performance,noun,how well someone does their job or their duties
performance,noun,the act of doing what is stated in a legal agreement
perhaps,adverb,used to show that something is possible or that you are not certain about something
perhaps,adverb,used to show that a number or amount is approximate
perhaps,adverb,used when making polite requests or statements of opinion
perhaps,adverb,used to show that something is possible or that you are not certain about something; maybe
period,noun,a length of time
period,noun,a fixed time during the life of a person or in history
period,noun,"in school, a division of time in the day when a subject is taught"
period,noun,"one of the fixed times that a sports game is divided into, especially in ice hockey"
period,noun,"the process of blood coming from the uterus, which usually happens once a month when someone is not pregnant"
period,noun,the symbol . used in writing at the end of a sentence or at the end of the short form of a word
period,noun,said at the end of a statement to show that you believe you have said all there is to say on a subject and you are not going to discuss it any more
period,adjective,"used to describe clothes, furniture, and other things from a particular time in history"
period,noun,a length of time
period,noun,A period in the life of a person or in history is a particular time during that life or history
period,noun,"A period is a division of time in an event of fixed length, such as a day at school or a game"
period,noun,A period is the time it takes for one complete repetition of a pattern that repeats. A second is used as the standard unit in most areas of science
period,noun,Period costume/dress/furniture is the clothing or furniture of a particular time in history
period,noun,"a mark (.) used in writing to show where the end of a sentence is, or to show that the letters before it are an abbreviations"
period,noun,sinful You can say period at the end of a statement as a way of adding emphasis
period,noun,the bleeding from a woman’s uterus that happens approximately every four weeks when she is not pregnant
period,noun,the time needed to complete a regularly repeating event or series of events
period,noun,any of the rows in the periodic table of chemical elements
period,noun,a length of time
permanent,adjective,lasting for a long time or for ever
permanent,adjective,Something that is permanent exists or happens all the time
permanent,noun,"a chemical process that makes your hair curly, or a hairstyle that is created in this way"
permanent,adjective,lasting for a long time or forever
permanent,adjective,"used to describe something, for example a job or contract, that lasts for a long time"
permanent,adjective,used to describe someone who is employed for a long time
permission,noun,"Of someone is given permission to do something, they are allowed to do it"
permission,noun,"the act of allowing someone to do something, or of allowing something to happen"
permission,noun,"the act of allowing something to happen, or allowing someone to do something"
permission,noun,an official document allowing someone to do something
permit,verb,to allow something
permit,verb,to make something possible
permit,noun,an official document that allows you to do something or go somewhere
permit,verb,"to allow something, or make something possible"
permit,noun,an official document that allows you to do something
permit,noun,an official document that allows you to do something or go somewhere
permit,verb,to allow something
permit,verb,to make something possible
person,noun,"a man, woman, or child"
person,noun,used when describing someone's character
person,noun,"Of you do something or go somewhere in person, you do it or go there yourself"
person,noun,"used in grammar to describe the verbs and profound that refer to the different people in a conversation. The first person (""I"" or ""we"") refers to the person speaking, the second person (""you"") refers to the person being spoken to and the third person (""he"", ""she"", ""it"", or ""they"") refers to another person or thing being spoken about or described"
person,noun,"a man, woman, or child"
person,noun,Person is also used when describing someone’s character or personality
person,noun,→  legal person
personal,adjective,relating or belonging to a single or particular person rather than to a group or an organization
personal,adjective,A personal action is one that is done by someone directly rather than getting another person to do it
personal,adjective,private or relating to someone's private life
personal,adjective,relating to your body or appearance
personal,adjective,an intentionally offensive remark about someone's character or appearance
personal,adjective,to start being rude to someone about their character or appearance
personal,noun,the part of a newspaper or magazine that contains short advertisements and private messages
personal,noun,another name for a  personal foul
personal,adjective,relating or belonging to a single or particular person
personal,adjective,Personal is also used to refer to your body
personal,adjective,A personal action is one that is done by someone directly rather than by someone else
personal,adjective,Personal also means private or relating to someone’s private life
personal,adjective,Personal also refers to an intentionally offensive or critical remark about someone’s character or appearance
personal,adjective,belonging to a single or particular person rather than to a group or an organization
personal,adjective,intended for a single or particular person rather than for a group or an organization
personal,adjective,acting as a single or particular person rather than a group or an organization
personal,adjective,"connected with someone's private life, rather than their job"
personality,noun,"the type of person you are, shown by the way you behave, feel, and think"
personality,noun,a famous person
personality,noun,"the special combination of qualities in a person that makes that person different from others, as shown by the way the person behaves, feels, and thinks"
personality,noun,"A personality is also a famous person, esp. in popular entertainment or sports"
personality,noun,"the type of person you are, which is shown by the way you behave, feel, and think"
personality,noun,the quality an organization has when it is seen as being legally separate from its owners
personality,noun,"the set of qualities that make a product interesting, attractive, etc."
personally,adverb,used when you give your opinion
personally,adverb,affecting you and not anyone else
personally,adverb,done by you and not by someone else
personally,adverb,to think that someone is offending you when they are not
personally,adverb,Personally can refer to yourself or your own opinion
personally,adverb,"Of you do something personally, you do it yourself rather than asking someone else to do it"
personally,adverb,Personally also refers to an intentionally offensive remark about someone’s character or appearance or which is understood as being critical
perspective,noun,a particular way of considering something
perspective,noun,to think about a situation or problem in a wise and reasonable way
perspective,noun,to compare something to other things so that it can be accurately and fairly judged
perspective,noun,the way that objects appear smaller when they are further away and the way parallel lines appear to meet each other at a point in the distance
perspective,noun,In object or person that is in perspective has the correct size and position in comparison with other things in the picture
perspective,noun,"In object or person that is out of perspective does not have the correct size or position in comparison with other things in the picture, and therefore does not look real or natural"
perspective,noun,a particular way of viewing things that depends on one’s experience and personality
perspective,noun,Perspective also means the ability to consider things in relation to one another accurately and fairly
perspective,noun,"Of something is in perspective, it is considered as part of a complete situation so that you have an accurate and fair understanding of it"
perspective,noun,the method by which solid objects drawn or painted on a flat surface are given the appearance of depth and distance
persuade,verb,to make someone do or believe something by giving them a good reason to do it or by talking to that person and making them believe it
persuade,verb,"to cause people to do or believe something, esp. by explaining why they should"
pet,noun,an animal that is kept in the home as a companion and treated kindly
pet,noun,to be the person that someone in authority likes best and treats better than anyone else
pet,noun,a kind person who is easy to like
pet,noun,"a friendly way of talking to someone, especially a woman or a child"
pet,verb,"Of you pet an animal, child, etc., you touch it, him, or her gently and kindly with your hands"
pet,verb,"Of two people are petting, they are kissing and touching each other in a sexual way"
pet,adjective,"a theory, subject, hate, etc. that is special and important to you"
PET,noun,abbreviations for polyethylene terephthalate: a type of plastic used especially to make bottles
PET,noun,"abbreviations for position emission cosmography: a method of using special rays to make images of the inside of the body, especially the brain"
pet,noun,an animal that is kept in the home as a companion and treated affectionately
pet,adjective,especially liked or personally important
pet,verb,to touch an animal or person gently and affectionately with the hands
petrol,noun,"a liquid obtained from petroleum, used especially as a fuel for cars and other vehicles"
petrol,noun,gas
petrol,noun,"a liquid obtained from petroleum, used especially as a fuel for cars and other vehicles"
phase,noun,any stage in a series of events or in a process of development
phase,noun,"a period of strange or difficult behaviour that will stop after a while, especially a period that a young child or person goes through"
phase,noun,The phases of the moon are the regular changes in its shape as it appears to us on earth
phase,verb,to introduce something in stages over a particular period of time
phase,noun,any stage in a series of events or in a process of development
phase,noun,The phases of the moon are the regular changes in its shape as it appears to people on earth
phase,noun,"A phase is one of the forms in which matter can exist, such as solid, liquid, or a gas"
phase,noun,A phase is also one of the stages or points in a repeating process measured from a specific starting point
phase,noun,a stage in a series of events or in a process of development
phase,verb,to introduce something in stages over a particular period of time
phenomenon,noun,"something that exists and can be seen, felt, tasted, etc., especially something unusual or interesting"
phenomenon,noun,"someone or something that is extremely successful, often because of special qualities or abilities"
phenomenon,noun,"anything that is or can be experienced or felt, esp. something that is noticed because it is unusual or new"
phenomenon,noun,"someone or something special, esp. because it is completely different or extremely unusual"
philosophy,noun,"the use of reason in understanding such things as the nature of the real world and existence, the use and limits of knowledge, and the principles of moral judgment"
philosophy,noun,a group of theories and ideas related to the understanding of a particular subject
philosophy,noun,"a particular system of beliefs, values, and principles"
philosophy,noun,the way that someone thinks about life and deals with it
philosophy,noun,"the study of the nature of reality and existence, of what it is possible to know, and of right and wrong behavior, or a particular set of beliefs of this type"
philosophy,noun,The philosophy of a subject is a group of theories and ideas related to the understanding of that subject
philosophy,noun,A philosophy is also the beliefs you have about how you should behave in particular situations in life
phone,noun,a device that uses either a system of wires along which electrical signals are sent or a system of radio signals to make it possible for you to speak to someone in another place who has a similar device
phone,noun,speaking on the phone
phone,noun,with a phone connected to your home by wires
phone,noun,"to be using your mobile phone to send messages, play games, look at the internet, etc."
phone,noun,"a unit of sound at the poetic level, used when studying speech"
phone,verb,to communicate with someone by phone
phone,noun,short form telephone
phone,noun,"a piece of electronic equipment which makes it possible for you to speak to someone in another place who has similar equipment, using either electrical signals sent along a system of wires, or radio signals"
phone,verb,to communicate with someone by phone
photo,noun,a photograph
photo,noun,short form photograph
photograph,noun,a picture produced using a camera
photograph,verb,to take a picture using a camera
photograph,verb,to appear attractive/unattractive in photographs
photograph,noun,"an image of a person, object, or view that is produced by using a camera and film"
photographer,noun,"a person who takes photographs, either as a job or hobby"
photography,noun,the activity or job of taking photographs or filling
photography,noun,the skill or activity of taking or processing photographs
phrase,noun,"a group of words that is part of, rather than the whole of, a sentence"
phrase,noun,a short group of words that are often used together and have a particular meaning
phrase,noun,a small group of notes forming a unit of a tune
phrase,verb,to express something with a particular choice of words
phrase,noun,a group of words expressing a particular idea or meaning
phrase,noun,A phrase is a group of words forming a part of a sentence
phrase,noun,A phrase is also a group of notes with a clear beginning and ending within a larger piece of music
phrase,verb,to express something in a particular way when speaking or writing
physical,adjective,relating to the body
physical,adjective,violent
physical,adjective,sexual
physical,adjective,"relating to things you can see or touch, or relating to the laws of nature"
physical,adjective,relating to physics
physical,noun,"an examination of a person's body by a doctor in order to discover if that person is healthy, sometimes done before a person can be accepted for a particular job"
physical,adjective,connected with the body
physical,adjective,existing as or connected with things that can be seen or touched
physical,adjective,connected with physics
physical,adjective,relating to things you can see or touch
physical,adjective,"used to describe asset that can be seen and touched, for example buildings or equipment"
physical,adjective,used to describe commodities that can be bought and delivered immediately
physical,adjective,"used to describe shares, bonds, etc. with a certificate , rather than ones that exist only in electronic form"
physics,noun,the scientific study of matter and energy and the effect that they have on each other
physics,noun,the scientific study of matter and energy and the effect that each has on the other
physics,noun,the scientific study of matter and energy
piano,noun,a large musical instrument with a row of black and white keys that are pressed to play notes
piano,noun,"a large musical instrument with a row of black and white keys that are pressed with the fingers to play notes, or this type of instrument generally"
pick,verb,to take some things and leave others
pick,verb,to take some things but not others
pick,verb,"to remove separate things or small pieces from something, especially with the fingers"
pick,verb,"When you pick flowers or fruit, you take them off a plant or tree"
pick,verb,to remove meat from the bones of a bird or animal 
pick,verb,"When you pick a string on a guitar or similar instrument, you pull it quickly and release it suddenly with your fingers to produce a note"
pick,noun,choice
pick,noun,"a thing or person chosen, especially a player chosen to play for a sports team"
pick,noun,to have a large choice available
pick,noun,to choose the one(s) you want from the different types available
pick,noun,a  package 
pick,noun,"especially in combinations, a sharp pointed tool"
pick,noun,"a small, thin piece of plastic, metal, etc. that is held between the fingers and thumb and is used for playing instruments such as the guitar"
pick,noun,"in American football, an intervention"
pick,noun,"in basketball, a move in which a player positions themselves between a player from their team who has the ball and a defending player from the opposing team"
pick,verb,to take some things and leave others
pick,verb,to remove or move something with your fingers or hands
pick,noun,a thin piece of plastic or metal used to pull at the strings of a guitar
pick,noun,"a picked, or a sharp, pointed tool"
pick,noun,"a choice, or something that is chosen"
pick,verb,to choose items that have been ordered by a customer
pick,verb,to choose particular shares in which to invest
pick,verb,"to remove fruit, cotton, etc. from a tree or plant when it is ready"
pick,noun,particular shares that you choose to invest in
picture,noun,"a drawing, painting, photograph, etc."
picture,noun,an image seen on a television or cinema screen
picture,noun,a film
picture,noun,the cinema
picture,noun,"something you produce in your mind, by using your imagination or memory"
picture,noun,(an idea of) a situation
picture,noun,a situation described in a particular way
picture,verb,to imagine something
picture,noun,"a representation of someone or something produced by drawing, painting, or photographic"
picture,noun,A picture is also an image seen on a television or movie screen
picture,noun,A picture is also a movie
picture,noun,"a description of a situation, or the situation itself"
picture,noun,To paint a picture is to describe a situation
picture,verb,to imagine how something looks
picture,noun,an idea about what is happening in a particular situation
picture,noun,"the whole situation, as opposed to particular parts of it"
picture,noun,to make sure someone knows all the facts about a situation that is changing
picture,noun,not part of or involved in a particular situation
piece,noun,a part of something
piece,noun,a single object of a particular type
piece,noun,"an item of clothing, especially one that is expensive, fashionable, or individually made "
piece,noun,"something that has been created by an artist, musician, or writer"
piece,noun,a single thing that forms part of a set
piece,noun,a coin with a stated value
piece,noun,a gun
piece,noun,a sandwich
piece,noun,a part of something
piece,noun,a single item that is one of other similar items
piece,noun,"A piece can be something created by an artist, writer, or musician"
piece,noun,"a single thing of a particular type, especially one of many"
piece,noun,"a coin that has a value below 100 pence, cents, etc."
piece,noun,"to pay for, buy, or sell something in single units rather than in groups"
pig,noun,"a large pink, brown, or black farm animal with short legs and a curved tail, kept for its meat"
pig,noun,a person who is unpleasant and difficult to deal with
pig,noun,"to be very difficult or unpleasant to do, play, etc."
pig,noun,a person who eats too much
pig,noun,a police officer
pig,noun,"a farm or wild animal with pink, brown, or black skin, short legs, and a snout"
pig,noun,"a person who is mess, selfish, or rude, or someone who eats too much"
pile,noun,objects position one on top of another
pile,noun,a mass of something that has been placed somewhere
pile,noun,a lot of something
pile,noun,"a strong column or post of wood, metal, or concrete that is pushed into the ground to help support a building"
pile,noun,the soft surface made by the ends of many short threads on a carpet or on cloth such as velvet
pile,noun,a large building
pile,noun,→  haemorrhoids of specialized 
pile,verb,to arrange objects into a pile
pile,verb,"(of a group of people) to move together, especially in an uncontrolled way"
pile,noun,a number of things lying on top of each other
pile,noun,sinful A pile or piles can also be a lot of something
pile,noun,the soft surface of short threads on a carpet or on some types of cloth
pile,verb,"(of a group of people) to move together, esp. in a way that is not organized"
pile,verb,"to put (things) near or on top of each other, or to collect in this way"
pile,noun,a large amount of something
pile,noun,at the bottom or top of a group of competing things
pile,verb,"said when a store cells large amounts of a product at cheap prices, without spending effort or money on displays, advertising, etc."
pilot,noun,a person who flies an aircraft
pilot,noun,"a person with detailed knowledge of an area of water, such as that around a port, who goes onto a ship to direct it safely"
pilot,noun,a programme that is made to introduce a new radio or television series and test how popular it is
pilot,noun,"a small flame that burns all the time in a gas device, such as a cooper or a device for heating water, and that starts the main flame burning when the gas is turned on"
pilot,adjective,"A pilot plan, product, or system is used to test how good something is before introducing it"
pilot,verb,to fly an aircraft
pilot,verb,to test a new product before it is sold
pilot,verb,to be responsible for introducing a new law or system and making certain it is established
pilot,verb,to direct a ship into a port or through an area of water
pilot,noun,"a person who flies an aircraft, or someone who directs a ship safely through an area of water"
pilot,adjective,"(of a plan, product, or system) done as a test before introducing it"
pilot,noun,a person who flies aircraft
pilot,noun,a television or radio programme that is made to test how popular it is with an audience in order to decide whether to make a new series
pilot,noun,"a test done by a business over a short period to see if a particular product, service, etc. is worth investing in"
pilot,verb,to fly an aircraft
pilot,verb,"to test a new idea for a product, service, etc. over a short period to see whether it is worth developing and investing in"
pilot,verb,to be responsible for making sure something develops or goes through a process without problems
pilot,adjective,"a pilot product, programme, project, etc. is something that is tested first over a short period to see whether it is worth developing and investing in"
pin,noun,"a small thin piece of metal with a point at one end, especially used for temporarily holding pieces of cloth together"
pin,noun,a thin piece of metal
pin,noun,"a decorative object, used as jewellery"
pin,noun,a  brooch
pin,noun,"one of a group of tall, thin wooden objects that you try to knock down with a ball in the game of tendon bowing"
pin,noun,"in golf, the pole with a flag on top that is used to mark the position of the hole into which players try to get their ball"
pin,noun,an image that you can save and share with other people on Interest
pin,noun,a leg
pin,noun,"In the game of chess, a pin is a special move that stops the other player from moving one of their pieces, because to move it will put another more valuable piece in danger"
pin,verb,to fasten something with a pin
pin,verb,"When a young man pins a young woman, he gives her a piece of jewellery to show that they love each other"
pin,verb,"to copy and save a webster link, computer program, email message, etc. and add it to a social media page or a place on your computer screen"
pin,verb,"to force someone or something to stay in a particular place by putting weight on him, her, or it"
pin,verb,"in fighting sports, to hold someone on the ground so that they cannot move "
PIN,noun,"abbreviations for  personal identification number : a secret number that a person uses together with a special card to get money from their bank account out of a machine, or when paying by credit card"
pin,noun,a thin piece of stiff wire with a pointed end that you can stick through two things to fasten them together
pin,noun,A pin can also be decorative and used as jewel
pin,verb,to hold someone or something firmly in the same position or place
pin,verb,fastened
PIN,noun,abbreviations for personal identification number
PIN,noun,abbreviations for personal identification number: a secret number used with a bank card or credit card to get money from a cash machine or pay for goods in a store
pink,adjective,of a pale red colour
pink,adjective,(slightly) supporting socialist ideas and principles
pink,adjective,relating to gay people
pink,noun,a pale red colour
pink,noun,"a small garden plant with sweet-smelling pink, white, or red flowers and narrow, grey-green leaves, or one of its flowers"
pink,verb,"When a car engine pink, it makes a high knocking sound because the fuel is not burning correctly"
pink,adjective,(of) a pale red color
pipe,noun,a tube inside which liquid or gas flows from one place to another
pipe,noun,"a short, narrow tube with a small container at one end, used for smoking tobacco"
pipe,noun,"a simple musical instrument made of a short, narrow tube that is played by blowing through it"
pipe,noun,another word for  bagpipes 
pipe,noun,one of the metal or wood tubes in an organ through which air is pushed to make sound
pipe,noun,the | symbol on a computer keyboard
pipe,noun,"in ice hockey, the posts at each side of the net that forms the goal"
pipe,verb,to speak or sing in a high voice
pipe,verb,to transport something in a pipe
pipe,noun,a tube through which liquid or gases can flow
pipe,noun,"a short, narrow tube with a small bowl at one end, used for smoking esp. tobacco"
pipe,noun,"a musical instrument consisting of a short, narrow tube that is played by blowing through it"
pipe,noun,Pipes are also the metal or wood tubes in an organ that produce sound
pitch,noun,"an area painted with lines for playing particular sports, especially football"
pitch,noun,the level or degree of something
pitch,noun,the level of a feeling
pitch,noun,the degree to which a sound or a musical note is high or low
pitch,noun,a speech or act that attempts to persuade someone to buy or do something
pitch,noun,a place in a public area where a person regularly cells goods or perform
pitch,noun,"the amount of slope, especially of a roof"
pitch,noun,"a thick, black substance that was used in the past to make wooden ships and buildings waterproof"
pitch,noun,a throw in a baseball game
pitch,noun,"the piece of ground on which you can put up a tent, park a caravan, etc."
pitch,verb,"to move or be moved suddenly, especially by throwing or being thrown"
pitch,verb,"in baseball, to throw a ball towards the player with the bat in order for them to try to hit it"
pitch,verb,to put up a tent and make it ready to use
pitch,verb,to express or set something at a particular level
pitch,verb,to set the degree to which a sound or musical note is high or low
pitch,verb,to try to persuade someone to do something
pitch,verb,to slope
pitch,verb,"to throw something, esp. forceful"
pitch,verb,(in baseball) to throw a baseball toward a player from the opposing team who tries to hit it with a baseball bat
pitch,verb,to fall suddenly
pitch,verb,to raise a tent and fix it in place
pitch,noun,the degree to which a sound or a musical note has a high or low quality
pitch,noun,a speech that attempts to persuade someone to buy or do something
pitch,noun,"the degree of slope, esp. of a roof"
pitch,noun,"a thick, black, sticky substance used to make ships and roofs waterproof, and to cover cracks in roads"
pitch,noun,field
pitch,noun,"the words or speech someone, especially a salesperson, uses to persuade someone to buy, do, or use something"
pitch,verb,to set a price at a particular level
pitch,verb,to plan or design something in a way that will attract a particular group of people
pitch,verb,to try to persuade someone to buy your products or services or choose you to do some work for them
place,noun,"an area, town, building, etc."
place,noun,a home
place,noun,"a suitable area, building, situation, or occasion"
place,noun,a position in relation to other things or people
place,noun,"the seat you will sit in on a particular occasion, or the seat where you usually sit, in the theatre, a class, a train, etc."
place,noun,"the space at a table where one person will sit and eat, usually with a plate and knives, forks, and spoons arranged on it"
place,noun,"a position in an organization, system, or competition"
place,noun,"used after words such as ""any"" and ""some"" as a different way of saying ""anywhere"", ""somewhere"", etc."
place,noun,to happen
place,noun,in the wrong place or looking wrong
place,noun,"Of something is in place, it is in its usual or correct position"
place,noun,organized
place,noun,(of running or jumping) in one place without moving forward or backward at all
place,noun,without making any progress 
place,noun,instead of someone or something
place,noun,to be used instead of someone or something
place,noun,"what a person should do or is allowed to do, especially according to the rules of society"
place,verb,to put something in a particular position
place,verb,"to arrange to have an advertisement, bet, order, etc."
place,verb,"to give something emphasis, importance, etc."
place,verb,to find someone a job
place,verb,to recognize someone or remember where you have seen someone and how you know them
place,noun,"an area, a building, or a city, town, or village"
place,noun,Your place is your home
place,noun,A place is also an area or building used for a specific purpose
place,noun,a particular position
place,noun,"A place is also a space for a person, as in a theater, at a table, or in a line"
place,noun,"Of plans are in place, they have been made"
place,noun,In place can also be used to talk about something that is being used now
place,noun,the rank someone or something has
place,noun,"a job, or a position in an organization, at a school, etc."
place,noun,a person’s duty or position of authority
place,verb,to recognize someone or something because of memory or past experience
place,verb,to put someone in a situation
place,verb,to invest or risk money
place,verb,to arrange to get something by telling someone who will supply it
place,verb,to do the things necessary to make something happen
place,verb,to find buyers for shares when they are made available for sale
place,verb,to find a job for someone to do for a short period so that they can get some work experience
place,noun,"an area, building, room, etc. that is used for a particular purpose"
place,noun,done and ready to be used
place,noun,instead of someone else
place,noun,to behave or work in a way that shows you will soon become successful
place,noun,to happen
plain,adjective,not decorated in any way; with nothing added
plain,adjective,paper that has no lines on it
plain,adjective,obvious and clear to understand
plain,adjective,(used for emphasis) complete
plain,adjective,(especially of a woman or girl) not beautiful
plain,adjective,a woman or girl who is not attractive
plain,noun,a large area of flat land
plain,noun,a type of simple stitch in knitting
plain,adverb,completely
plain,adjective,not decorated in any way; with nothing added
plain,adjective,"obvious, or clear and easy to see or understand; not complicated"
plain,adjective,(esp. of a woman or girl) not attractive
plain,noun,a large area of flat land at low elevation
plan,noun,a set of decisions about how to do something in the future
plan,noun,a type of arrangement for financial investment
plan,noun,to happen in the way you intend
plan,noun,"a drawing of a building, town, area, vehicle, machine, etc. that only shows its shape from above, its size, and the position of important details"
plan,noun,drawings from which something is made or built
plan,verb,to think about and decide what you are going to do or how you are going to do something
plan,verb,to intend to do something or that an event or result should happen
plan,verb,to design a building or structure
plan,noun,"a method for doing or achieving something, usually involving a series of actions or stages, or something you have arranged to do"
plan,noun,A plan is also an arrangement for investment
plan,noun,"Of something goes according to plan, it happens the way you wanted it to"
plan,noun,"a drawing that shows the shape, size, and position of important details of a building or other structure, or of objects within it"
plan,verb,to think about and decide on a method for doing or achieving something
plan,noun,a set of actions that are intended to achieve a specific aim
plan,noun,an idea about what you may do in the future
