word,pos,dfns
park,verb,"to set and leave temporarily: to place, settle, or establish especially for a considerable time"
park,verb,to park a vehicle
parking,verb,to enclose in a park
parking,verb,"to bring (a vehicle) to a stop and keep standing at the edge of a public way: to leave temporarily on a public way or in a parking lot or garage: to land and leave (an aircraft) in an assigned or accessible location: to establish (something, such as a satellite) in orbit"
parking,verb,"to set and leave temporarily: to place, settle, or establish especially for a considerable time"
parking,verb,to park a vehicle
parliament,noun,a formal conference for the discussion of public affairs
parliament,noun,"an assemblage of the nobility, clergy, and commons called together by the British sovereign as the supreme legislative body in the United Kingdom: a similar assemblage in another nation or state"
parliament,noun,the supreme legislative body of a usually major political unit that is a continuing institution comprising a series of individual assemblages: the British House of Commons
parliament,noun,one of several principal courts of justice existing in France before the Revolution of 1789
part,noun,"one of the often indefinite or unequal subdivisions into which something is or is regarded as divided and which together constitute the whole: an essential portion or integral element: one of several or many equal units of which something is composed or into which it is divisible : an amount equal to another amount: an exact divisor of a quantity : aliquot: partial fraction: one of the constituent elements of a plant or animal body: such as: organ, member: private parts: a division of a literary work: a vocal or instrumental line or melody in concerted music or in harmony: a particular voice or instrument in concerted music: a constituent member of a machine or other apparatus"
part,noun,something falling to one in a division or apportionment : share
part,noun,one's share or allotted task (as in an action) : duty
part,noun,one of the opposing sides in a conflict or dispute
part,noun,a general area of indefinite boundaries
part,noun,a function or course of action performed
part,noun,"an actor's lines in a play, movie, etc.: the role of a character in a play, movie, etc."
part,noun,a constituent of character or capacity : talent
part,noun,the line where the hair is parted
part,verb,to separate from or take leave of someone: to take leave of one another
part,verb,to become separated into parts
part,verb,to go away : depart: die
part,verb,"to become separated, detached, or broken"
part,verb,to relinquish possession or control
part,verb,"to divide into parts: to separate by combing on each side of a line: to break or suffer the breaking of (something, such as a rope or anchor chain)"
part,verb,to divide into shares and distribute : apportion
part,verb,"to remove from contact or association: to keep separate: to hold (people, such as brawlers) apart: to separate by a process of extraction, elimination, or secretion"
part,verb,"leave, quit: relinquish, give up"
part,adverb,partly
part,adjective,partial sense 1
part,abbreviation,participial; participle
part,abbreviation,particular
participant,noun,one that participates
participate,verb,partake
participate,verb,"to possess some of the attributes of a person, thing, or quality"
participate,verb,to take part: to have a part or share in something
particular,adjective,"of, relating to, or being a single person or thing"
particular,adjective,"of, relating to, or concerned with details"
particular,adjective,distinctive among other examples or cases of the same general category : notably unusual: being one unit or element among others
particular,adjective,concerned over or attentive to details : meticulous: nice in taste : fastidious: hard to please : exacting
particular,adjective,denoting an individual member or subclass in logic: affirming or denying a predicate to a part of the subject
particular,adjective,partial
particular,noun,"an individual fact, point, circumstance, or detail: a specific item or detail of information"
particular,noun,an individual or a specific subclass (as in logic) falling under some general concept or term: a particular proposition in logic
particularly,adverb,in a particular manner : in detail
particularly,adverb,to an unusual degree
particularly,adverb,in particular : specifically
partly,adverb,in some measure or degree : partially
partner,noun,"one associated with another especially in an action : associate, colleague: a person with whom one shares an intimate relationship : one member of a couple: either of two persons who dance together: one of two or more persons who play together in a game against an opposing side"
partner,noun,a member of a partnership especially in a business
partner,noun,one of the heavy timbers that strengthen a ship's deck to support a mast
partner,noun,one that shares : partaker
partner,verb,to join as a partner
partner,verb,to join or associate with another as partner
partner,verb,to provide with a partner
party,noun,"a person or group taking one side of a question, dispute, or contest"
party,noun,a group of persons organized for the purpose of directing the policies of a government
party,noun,a person or group participating in an action or affair
party,noun,a particular individual : person
party,noun,a detail of soldiers
party,noun,a social gathering
party,verb,to attend or give parties
pass,verb,"move, proceed, go"
pass,verb,to go away : depart: die
pass,verb,to move in a path so as to approach and continue beyond something : move past: to run the normal course
pass,verb,"to go or make one's way through: to go uncensured, unchallenged, or seemingly unnoticed"
pass,verb,"to go from one quality, state, or form to another"
pass,verb,"to sit in inquest (see inquest sense 1) or judgment: to render a decision, verdict, or opinion: to become legally rendered"
pass,verb,"to go from the control, ownership, or possession of one person or group to that of another"
pass,verb,"happen, occur: to take place or be exchanged as or in a social, personal, or business interaction"
pass,verb,"to become approved by a legislature or body empowered to sanction or reject: to undergo an inspection, test, or course of study successfully"
pass,verb,to serve as a medium of exchange: to be accepted or regarded: to identify oneself or be identified as something one is not
pass,verb,to make a pass (see pass entry 3 sense 5) in fencing: to throw or hit a ball or puck to a teammate
pass,verb,"to decline to bid, double, or redouble in a card game: to withdraw from the current poker pot: to let something go by without accepting or taking advantage of it"
pass,verb,"to go beyond: such as: surpass, exceed: to advance or develop beyond: to go past (one moving in the same direction)"
pass,verb,"to go by : proceed or extend beyond: neglect, omit: to omit a regularly scheduled declaration and payment of (a dividend)"
pass,verb,"to go across, over, or through : cross: to live through (something, such as an experience or peril) : undergo: to go through (something, such as a test) successfully"
pass,verb,to secure the approval of: to cause or permit to win approval or legal or official sanction: to give approval or a passing grade to
pass,verb,"to let (time or a period of time) go by especially while involved in a leisure activity: to let go unnoticed : overlook, disregard"
pass,verb,pledge: to transfer the right to or property in
pass,verb,"to put in circulation: to transfer or transmit from one to another: to relay or communicate (something, such as information) to another: to cause or enable to go : transport: to throw or hit (a ball or puck) especially to a teammate"
pass,verb,"to pronounce (something, such as a sentence or opinion) especially judicially: utter"
pass,verb,to cause or permit to go past or through a barrier: to move or cause to move in a particular manner or direction: to cause to march or go by in order
pass,verb,to emit or discharge from a bodily part and especially the bowels
pass,verb,to give a base on balls to: to hit a ball past (an opponent) in a game (such as tennis)
pass,noun (1),"a means (such as an opening, road, or channel) by which a barrier may be passed or access to a place may be gained"
pass,noun (1),a position to be held usually against odds
pass,noun (2),realization
pass,noun (2),the act or an instance of passing : passage
pass,noun (2),a usually distressing or bad state of affairs
pass,noun (2),a written permission to move about freely in a place or to leave or enter it: a written leave of absence from a military post or station for a brief period: a permit or ticket allowing free transportation or free admission
pass,noun (2),a thrust or lunge in fencing
pass,noun (2),a transference of objects by sleight of hand or other deceptive means: a moving of the hands over or along something
pass,noun (2),an ingenious sally (as of wit)
pass,noun (2),the passing of an examination or course of study
pass,noun (2),a single complete mechanical operation
pass,noun (2),a transfer of a ball or a puck from one player to another on the same team: a ball or puck so transferred: passing shot
pass,noun (2),base on balls
pass,noun (2),"an instance of letting something (such as an offer or opportunity) go by without accepting or taking advantage of it: an election not to bid, bet, or draw an additional card in a card game"
pass,noun (2),"a throw of dice in the game of craps that wins the bet for the shooter   compare crap entry 3 sense 2, missout"
pass,noun (2),a single passage or movement (as of an airplane) over a place or toward a target
pass,noun (2),"effort, try: a sexually inviting gesture or approach"
pass,noun (2),pase
pass,abbreviation,passenger
passage,noun,"a way of exit or entrance : a road, path, channel, or course by which something passes: a corridor or lobby giving access to the different rooms or parts of a building or apartment"
passage,noun,"the action or process of passing from one place, condition, or stage to another: death sense 1a: a continuous movement or flow"
passage,noun,a specific act of traveling or passing especially by sea or air: a privilege of conveyance as a passenger : accommodations: the passing of a legislative measure or law : enactment
passage,noun,"a right, liberty, or permission to pass"
passage,noun,something that happens or is done : incident: something that takes place between two persons mutually
passage,noun,a usually brief portion of a written work or speech that is relevant to a point under discussion or noteworthy for content or style: a phrase or short section of a musical composition: a detail of a work of art (such as a painting)
passage,noun,the act or action of passing something or undergoing a passing
passage,noun,"incubation (see incubate sense 1b) of a pathogen (such as a virus) in culture, a living organism, or a developing egg"
passage,verb,to go past or across : cross
passage,verb,to subject to passage
passenger,noun,wayfarer
passenger,noun,a traveler in a public or private conveyance
passion,noun,the sufferings of Christ between the night of the Last Supper and his death: an oratorio based on a gospel narrative of the Passion
passion,noun,suffering
passion,noun,the state or capacity of being acted on by external agents or forces
passion,noun,"emotion: the emotions as distinguished from reason: intense, driving, or overmastering feeling or conviction: an outbreak of anger"
passion,noun,"ardent affection : love: a strong liking or desire for or devotion to some activity, object, or concept: sexual desire: an object of desire or deep interest"
passport,noun,"a formal document issued by an authorized official of a country to one of its citizens that is usually necessary for exit from and reentry into the country, that allows the citizen to travel in a foreign country in accordance with visa requirements, and that requests protection for the citizen while abroad: a license issued by a country permitting a foreign citizen to pass or take goods through its territory : safe-conduct: a document of identification required by law to be carried by persons residing or traveling within a country"
passport,noun,"a permission or authorization to go somewhere: something that secures admission, acceptance, or attainment"
past,adjective,ago: just gone or elapsed
past,adjective,having existed or taken place in a period before the present : bygone
past,adjective,"of, relating to, or constituting a verb tense that is expressive of elapsed time and that in English is usually formed by internal vowel change (as in sang) or by the addition of a suffix (as in laughed)"
past,adjective,having served as a specified officer in an organization
past,preposition,beyond the age for or of: after
past,preposition,at the farther side of : beyond: in a course or direction going close to and then beyond
past,preposition,more than
past,preposition,"beyond the capacity, range, or sphere of"
past,noun,time gone by: something that happened or was done in the past
past,noun,the past tense of a language: a verb form in the past tense
past,noun,"a past life, history, or course of action"
past,adverb,so as to reach and go beyond a point near at hand
path,noun,a trodden way
path,noun,a track specially constructed for a particular use
path,noun,"course, route: a way of life, conduct, or thought"
path,noun,the continuous series of positions or configurations that can be assumed in any motion or process of change by a moving or varying system: a sequence of arcs in a network that can be traced continuously without retracing any arc
path,noun,pathway sense 2
path,abbreviation,pathological; pathology
patient,adjective,bearing pains or trials calmly or without complaint
patient,adjective,manifesting forbearance under provocation or strain
patient,adjective,not hasty or impetuous
patient,adjective,"steadfast despite opposition, difficulty, or adversity"
patient,adjective,"able or willing to bear: susceptible, admitting"
patient,noun,an individual awaiting or under medical care and treatment: the recipient of any of various personal services
patient,noun,one that is acted upon
pattern,noun,a form or model proposed for imitation : exemplar
pattern,noun,something designed or used as a model for making things
pattern,noun,"an artistic, musical, literary, or mechanical design or form"
pattern,noun,a natural or chance configuration
pattern,noun,a length of fabric sufficient for an article (as of clothing)
pattern,noun,"the distribution of shrapnel, bombs on a target, or shot from a shotgun: the grouping made on a target by bullets"
pattern,noun,"a reliable sample of traits, acts, tendencies, or other observable characteristics of a person, group, or institution"
pattern,noun,the flight path prescribed for an airplane that is coming in for a landing: a prescribed route to be followed by a pass receiver in football
pattern,noun,test pattern
pattern,noun,a discernible coherent system based on the intended interrelationship of component parts
pattern,noun,frequent or widespread incidence
pattern,verb,match: imitate
pattern,verb,"to make, adapt, or fashion according to a pattern"
pattern,verb,"to furnish, adorn, or mark with a design"
pattern,verb,to form a pattern
pay,verb (1),to make due return to for services rendered or property delivered: to engage for money : hire
pay,verb (1),to give in return for goods or service: to discharge indebtedness for : settle: to make a disposal or transfer of (money)
pay,verb (1),to give or forfeit in expiation or retribution
pay,verb (1),to make compensation (see compensation sense 2) for: to requite according to what is deserved
pay,verb (1),"to give, offer, or make freely or as fitting"
pay,verb (1),to return value or profit to: to bring in as a return
pay,verb (1),"to slacken (something, such as a rope) and allow to run out"
pay,verb (1),to discharge a debt or obligation
pay,verb (1),to be worth the expense or effort
pay,verb (1),to suffer the consequences of an act
pay,noun,something paid for a purpose and especially as a salary or wage : remuneration
pay,noun,the act or fact of paying or being paid: the status of being paid by an employer : employ
pay,noun,a person viewed with respect to reliability or promptness in paying debts or bills
pay,noun,ore or a natural deposit that yields metal and especially gold in profitable amounts: an oil-yielding stratum or zone
pay,adjective,containing or leading to something precious or valuable
pay,adjective,equipped with a coin slot for receiving a fee for use
pay,adjective,requiring payment
pay,verb (2),to coat with a waterproof composition
payment,noun,the act of paying
payment,noun,something that is paid : pay
payment,noun,requital
peace,noun,a state of tranquility or quiet: such as: freedom from civil disturbance: a state of security or order within a community provided for by law or custom
peace,noun,freedom from disquieting or oppressive thoughts or emotions
peace,noun,harmony in personal relations
peace,noun,a state or period of mutual concord between governments: a pact or agreement to end hostilities between those who have been at war or in a state of enmity
peace,noun,used interjectionally to ask for silence or calm or as a greeting or farewell
peace,verb,"to be, become, or keep silent or quiet"
peaceful,adjective,peaceable sense 1
peaceful,adjective,"untroubled by conflict, agitation, or commotion : quiet, tranquil"
peaceful,adjective,of or relating to a state or time of peace
peaceful,adjective,devoid of violence or force
pen,verb (1),to shut in or as if in a pen
pen,noun (1),a small enclosure for animals: the animals in a pen
pen,noun (1),a small place of confinement or storage
pen,noun (1),a protected dock or slip for a submarine
pen,noun (1),bullpen sense 2
pen,noun (2),an implement for writing or drawing with ink or a similar fluid: such as: quill: pen point: a penholder containing a pen point: fountain pen: ballpoint pen
pen,noun (2),a writing instrument regarded as a means of expression: writer
pen,noun (2),the internal horny feather-shaped shell of a squid
pen,noun (2),stylus sense d
pen,noun (2),"a medical device for injecting drugs that resembles a fountain pen, contains a cartridge prefilled with usually several doses of medication, and when designed for multiple injections has a needle that is replaced after each use"
pen,verb (2),"write, indite"
pen,noun (3),a female swan
pen,noun (4),penitentiary
pen,abbreviation (1),peninsula
pencil,noun,an artist's brush
pencil,noun,an artist's individual skill or style
pencil,noun,"an implement for writing, drawing, or marking consisting of or containing a slender cylinder or strip of a solid marking substance: a small medicated or cosmetic roll or stick for local applications"
pencil,noun,a set of geometric objects each pair of which has a common property
pencil,noun,something (such as a beam of radiation) long and thin like a pencil
pencil,verb,"to paint, draw, write, or mark with a pencil"
pencil,verb,to plan or designate tentatively
penny,noun,a monetary unit of the United Kingdom formerly equal to ¹/₂₄₀ pound but now equal to ¹/₁₀₀ pound: a similar monetary unit of any of various other countries in or formerly in the Commonwealth of Nations   see pound at Money Table: a coin representing one penny
penny,noun,denarius
penny,noun,cent
penny,noun,a former monetary unit equal to ¹/₁₀₀ Irish pound
penny,noun,a trivial amount
penny,noun,a piece or sum of money
pension,noun,a fixed sum paid regularly to a person:: wage: a gratuity granted (as by a government) as a favor or reward: one paid under given conditions to a person following retirement from service or to surviving dependents
pension,noun,accommodations especially at a continental European hotel or boardinghouse : room and board: a hotel or boardinghouse especially in continental Europe
pension,verb,to grant or pay a pension to
pension,verb,to dismiss or retire from service with a pension
people,noun,human beings making up a group or assembly or linked by a common interest
people,noun,"human beings, persons"
people,noun,the members of a family or kinship
people,noun,the mass of a community as distinguished from a special class
people,noun,"a body of persons that are united by a common culture, tradition, or sense of kinship, that typically have common language, institutions, and beliefs, and that often constitute a politically organized group"
people,noun,lower animals usually of a specified kind or situation
people,noun,the body of enfranchised citizens of a state
people,verb,to supply or fill with people
people,verb,to dwell in : inhabit
pepper,noun (1),either of two pungent products from the fruit of an Indian plant (Piper nigrum) that are used chiefly as condiments:: black pepper: white pepper: any of several products similar to pepper that are obtained from plants of the same genus: any of various pungent condiments of plants unrelated to the pepper
pepper,noun (1),"any of a genus (Piper of the family Piperaceae, the pepper family) of tropical mostly jointed climbing shrubs with aromatic leaves"
pepper,noun (1),capsicum sense 1: the hollow fruit of a pepper that is usually green when unripe and red or yellow when ripe
pepper,verb,to sprinkle or season with pepper: to shower with or as if with shot or other missiles
pepper,verb,to hit with or as if with rapid repeated blows
pepper,verb,to sprinkle or cover as if with pepper
pepper,noun (2),a baseball practice or warm-up game in which usually several fielders toss the ball a short distance to a single batter who hits it back
per,preposition,by the means or agency of : through
per,preposition,with respect to every member of a specified group : for each
per,preposition,according to
per,adverb,for each : apiece
per,abbreviation,period
per,abbreviation,person
percentage,noun,a part of a whole expressed in hundredths: the result obtained by multiplying a number by a percent
percentage,noun,"a share of winnings or profits: advantage, profit"
percentage,noun,an indeterminate part : proportion
percentage,noun,probability: favorable odds
perfect,adjective,being entirely without fault or defect : flawless: satisfying all requirements : accurate: corresponding to an ideal standard or abstract concept: faithfully reproducing the original: legally valid
perfect,adjective,"expert, proficient"
perfect,adjective,"pure, total: lacking in no essential detail : complete: sane: absolute, unequivocal: of an extreme kind : unmitigated"
perfect,adjective,mature
perfect,adjective,"of, relating to, or constituting a verb form or verbal that expresses an action or state completed at the time of speaking or at a time spoken of"
perfect,adjective,"certain, sure: contented, satisfied"
perfect,adjective,"belonging to the consonances unison, fourth, fifth, and octave which become augmented or diminished when raised or lowered by a half step"
perfect,adjective,sexually mature and fully differentiated: having both stamens and pistils in the same flower
perfect,verb,to bring to final form
perfect,verb,"to make perfect : improve, refine"
perfect,noun,the perfect tense of a language
perfectly,adverb,in a perfect manner
perfectly,adverb,to a complete or adequate extent : quite
perform,verb,to adhere to the terms of : fulfill
perform,verb,"carry out, do"
perform,verb,to do in a formal manner or according to prescribed ritual: to give a rendition of : present
perform,verb,"to carry out an action or pattern of behavior : act, function"
perform,verb,to give a performance : play
performance,noun,"the execution of an action: something accomplished : deed, feat"
performance,noun,"the fulfillment of a claim, promise, or request : implementation"
performance,noun,the action of representing a character in a play: a public presentation or exhibition
performance,noun,the ability to perform : efficiency: the manner in which a mechanism performs
performance,noun,the manner of reacting to stimuli : behavior
performance,noun,the linguistic behavior of an individual : parole
perhaps,adverb,possibly but not certainly : maybe
perhaps,noun,something open to doubt or conjecture
period,noun,"the completion of a cycle, a series of events, or a single action : conclusion"
period,noun,an utterance from one full stop to another : sentence: a well-proportioned sentence of several clauses: periodic sentence: a musical structure or melodic section usually composed of two or more contrasting or complementary phrases and ending with a cadence
period,noun,"the full pause with which the utterance of a sentence closes: end, stop"
period,noun,"goal, purpose"
period,noun,a point . used to mark the end (as of a declarative sentence or an abbreviation)used interjectionally to emphasize the finality of the preceding statement: a rhythmical unit in Greek verse composed of a series of two or more cola
period,noun,a portion of time determined by some recurring phenomenon: the interval of time required for a cyclic motion or phenomenon to complete a cycle and begin to repeat itself: a number k that does not change the value of a periodic function f when added to the independent variable: a single cyclic occurrence of menstruation
period,noun,a chronological division : stage: a division of geologic time longer than an epoch and included in an era: a stage of culture having a definable place in time and space
period,noun,one of the divisions of the academic day: one of the divisions of the playing time of a game
period,adjective,"of, relating to, or representing a particular historical period"
permanent,adjective,continuing or enduring without fundamental or marked change : stable
permanent,adjective,"not easily removed, washed away, or erased : indelible sense 1a: making marks that cannot easily be removed : indelible sense 1b"
permanent,noun,a long-lasting hair wave produced by mechanical and chemical means
permission,noun,the act of permitting
permission,noun,formal consent : authorization
permit,verb,to consent to expressly or formally
permit,verb,to give leave : authorize
permit,verb,to make possible
permit,verb,to give an opportunity : allow
permit,noun (1),a written warrant or license granted by one having authority
permit,noun (1),permission
permit,noun (2),either of two pompanos (Trachinotus falcatus and T. goodei) that are important game fishes of temperate to tropical waters of the western Atlantic
person,noun,"human, individual"
person,noun,a character or part in or as if in a play : guise
person,noun,one of the three modes of being in the Trinitarian Godhead as understood by Christians: the unitary personality of Christ that unites the divine and human natures
person,noun,bodily appearance: the body of a human being
person,noun,the personality of a human being : self
person,noun,"one (such as a human being, a partnership, or a corporation) that is recognized by law as the subject of rights and duties"
person,noun,"reference of a segment of discourse to the speaker, to one spoken to, or to one spoken of as indicated by means of certain pronouns or in many languages by verb inflection"
personal,adjective,"of, relating to, or affecting a particular person : private, individual"
personal,adjective,done in person without the intervention of another: carried on between individuals directly
personal,adjective,relating to the person or body
personal,adjective,"relating to an individual or an individual's character, conduct, motives, or private affairs often in an offensive manner"
personal,adjective,being rational and self-conscious: having the qualities of a person rather than a thing or abstraction
personal,adjective,"of, relating to, or constituting personal property"
personal,adjective,denoting grammatical person
personal,adjective,intended for private use or use by one person
personal,noun,a short newspaper paragraph relating to the activities of a person or a group or to personal matters
personal,noun,a short personal communication in a special column of the classified ads section of a newspaper or periodical
personal,noun,personal foul
personality,noun,the quality or state of being a person: personal existence
personality,noun,the condition or fact of relating to a particular person: an offensively personal remark
personality,noun,the complex of characteristics that distinguishes an individual or a nation or group: a set of distinctive traits and characteristics
personality,noun,"distinction or excellence of personal and social traits: a person of importance, prominence, renown, or notoriety"
personally,adverb,in person
personally,adverb,as a person : in personality
personally,adverb,for oneself : as far as oneself is concerned
personally,adverb,in a personal manner
perspective,noun (1),a mental view or prospect: a visible scene
perspective,noun (1),the interrelation in which a subject or its parts are mentally viewed: the capacity to view things in their true relations or relative importance
perspective,noun (1),the appearance to the eye of objects in respect to their relative distance and positions
perspective,noun (1),the technique or process of representing on a plane or curved surface the spatial relation of objects as they might appear to the eye: a picture in perspective
perspective,adjective,"of, relating to, employing, or seen in perspective"
perspective,adjective,aiding the vision
perspective,noun (2),an optical glass (such as a telescope)
persuade,verb,"to move by argument, entreaty, or expostulation to a belief, position, or course of action"
persuade,verb,to plead with : urge
pet,noun (1),a pampered and usually spoiled child: a person who is treated with unusual kindness or consideration : darling
pet,noun (1),a domesticated animal kept for pleasure rather than utility
pet,adjective,kept or treated as a pet
pet,adjective,expressing fondness or endearment
pet,adjective,favorite
pet,verb (1),to treat as a pet: to stroke in a gentle or loving manner
pet,verb (1),to treat with unusual kindness and consideration : pamper
pet,verb (1),"to engage in amorous embracing, caressing, and kissing : neck"
pet,noun (2),"a fit of peevishness, sulkiness, or anger"
pet,verb (2),to take offense : sulk
pet,abbreviation (1),petroleum
petrol,noun,gasoline
phase,noun,a particular appearance or state in a regularly recurring cycle of changes
phase,noun,"a distinguishable part in a course, development, or cycle: an aspect or part (as of a problem) under consideration"
phase,noun,"the point or stage in a period of uniform circular motion, harmonic motion, or the periodic changes of any magnitude varying according to a simple harmonic law to which the rotation, oscillation, or variation has advanced from its standard position or assumed instant of starting"
phase,noun,"a homogeneous, physically distinct, and mechanically separable portion of matter present in a nonhomogeneous physicochemical system"
phase,noun,an individual or subgroup distinguishably different in appearance or behavior from the norm of the group to which it belongs
phase,verb,to adjust so as to be in a synchronized condition
phase,verb,to conduct or carry out by planned phases
phase,verb,to introduce in stages
phenomenon,noun,an observable fact or event
phenomenon,noun,an object or aspect known through the senses rather than by thought or intuition: a temporal or spatiotemporal object of sensory experience as distinguished from a noumenon: a fact or event of scientific interest susceptible to scientific description and explanation
phenomenon,noun,"a rare or significant fact or event: an exceptional, unusual, or abnormal person, thing, or occurrence"
philosophy,noun,"all learning exclusive of technical precepts and practical arts: the sciences and liberal arts exclusive of medicine, law, and theology: the 4-year college course of a major seminary: physical science: ethics: a discipline comprising as its core logic, aesthetics, ethics, metaphysics, and epistemology"
philosophy,noun,pursuit of wisdom: a search for a general understanding of values and reality by chiefly speculative rather than observational means: an analysis of the grounds of and concepts expressing fundamental beliefs
philosophy,noun,a system of philosophical concepts: a theory underlying or regarding a sphere of activity or thought
philosophy,noun,"the most basic beliefs, concepts, and attitudes of an individual or group: calmness of temper and judgment befitting a philosopher"
phone,noun (1),a device by which sound (such as speech) is converted into electrical impulses and transmitted (as by wire or radio waves) to one or more specific receivers (see receiver sense d(1)) : telephone: a telephone that operates by means of a landline: cell phone
phone,noun (1),"a device that converts electrical energy into sound waves and is worn over or inserted into the ear : earphone, headphone"
phone,verb,telephone
phone,noun (2),a speech sound considered as a physical event without regard to its place in the sound system of a language
photo,noun,photograph
photo,verb,photograph
photo,adjective,photographic sense 1
photograph,noun,a picture or likeness obtained by photography
photograph,verb,to take a photograph of
photograph,verb,to take a photograph
photograph,verb,to appear as an image in a photograph
photographer,noun,one who practices photography
photography,noun,the art or process of producing images by the action of radiant energy and especially light on a sensitive surface (such as film or an optical sensor)
phrase,noun,a characteristic manner or style of expression : diction
phrase,noun,a brief expression: word
phrase,noun,a short musical thought typically two to four measures long closing with a cadence
phrase,noun,a word or group of words forming a syntactic constituent with a single grammatical function
phrase,noun,a series of dance movements comprising a section of a pattern
phrase,verb,to express in words or in appropriate or telling terms: to designate by a descriptive word or phrase
phrase,verb,to divide into melodic phrases
physical,adjective,of or relating to natural science: of or relating to physics: characterized or produced by the forces and operations of physics
physical,adjective,having material existence : perceptible especially through the senses and subject to the laws of nature: of or relating to material things
physical,adjective,of or relating to the body: concerned or preoccupied with the body and its needs : carnal: sexual: characterized by especially rugged and forceful physical activity : rough
physical,noun,physical examination
physics,noun,a science that deals with matter and energy and their interactions
physics,noun,the physical processes and phenomena of a particular system: the physical properties and composition of something
piano,adverb or adjective,at a soft volume : soft
piano,noun,a musical instrument having steel wire strings that sound when struck by felt-covered hammers operated from a keyboard
pick,verb (1),"to pierce, penetrate, or break up with a pointed instrument"
pick,verb (1),to remove bit by bit: to remove covering or adhering matter from
pick,verb (1),"to gather by plucking: choose, select: to make (one's way) slowly and carefully"
pick,verb (1),"pilfer, rob: to obtain useful information from by questioning"
pick,verb (1),provoke
pick,verb (1),"to dig into : probe: to pluck (a stringed instrument, such as a guitar) with a pick or with the fingers: to loosen or pull apart with a sharp point"
pick,verb (1),to unlock with a device (such as a wire) other than the key
pick,verb (1),to use or work with a pick
pick,verb (1),to gather or harvest something by plucking
pick,verb (1),pilfer
pick,verb (1),to eat sparingly or mincingly
pick,noun (1),a blow or stroke with a pointed instrument
pick,noun (1),the act or privilege of choosing or selecting : choice: the best or choicest one: one that is picked
pick,noun (1),the portion of a crop gathered at one time
pick,noun (1),a screen in basketball
pick,noun (1),an intercepted forward pass : interception
pick,noun (2),"a heavy, usually long-handled iron or steel tool pointed at one or both ends   compare mattock"
pick,noun (2),toothpick: picklock: a small thin piece (as of plastic or metal) used to pluck the strings of a stringed instrument
pick,noun (2),one of the points on the forepart of the blade of a skate used in figure skating
pick,noun (2),a comb with long widely spaced teeth used to give height to a hairstyle
pick,verb (2),to throw or thrust with effort : hurl
pick,verb (2),to throw (a shuttle) across the loom
pick,noun (3),the act of pitching or throwing: something thrown
pick,noun (3),a throw of the shuttle: a filling thread
picture,noun,"a design or representation made by various means (such as painting, drawing, or photography)"
picture,noun,a description so vivid or graphic as to suggest a mental image or give an accurate idea of something: a mental image
picture,noun,"image, copy"
picture,noun,a transitory visible image or reproduction: motion picture: movies
picture,noun,tableau sense 2
picture,noun,situation
picture,verb,to form a mental image of : imagine
picture,verb,to describe graphically in words
picture,verb,"to paint or draw a representation, image, or visual conception of : depict"
piece,noun,"a part of a whole: such as: fragment: any of the individual members comprising a unit: portion, allocation"
piece,noun,an object or individual regarded as a unit of a kind or class
piece,noun,a usually unspecified distance
piece,noun,"a standard quantity (as of length, weight, or size) in which something is made or sold"
piece,noun,"a literary, journalistic, artistic, dramatic, or musical composition"
piece,noun,firearm
piece,noun,coin
piece,noun,a movable object used in playing a board game
piece,noun,"opinion, view"
piece,noun,an act of copulation: the female partner in sexual intercourse
piece,noun,"instance, example"
piece,verb,"to repair, renew, or complete by adding pieces : patch"
piece,verb,to join into a whole
pig,noun,a young domesticated swine usually weighing less than 120 pounds (50 kilograms)   compare hog sense 1a: a wild or domesticated swine regardless of age or weight
pig,noun,pork: pigskin
pig,noun,"a dirty, gluttonous, or repulsive person"
pig,noun,a crude casting of metal (such as iron)
pig,noun,an immoral woman
pig,noun,police officer
pig,verb,farrow
pig,verb,to live like a pig
pig,verb,farrow
pile,noun (1),"a long slender column usually of timber, steel, or reinforced concrete driven into the ground to carry a vertical load"
pile,noun (1),a wedge-shaped heraldic charge usually placed vertically with the broad end up
pile,noun (1),a target-shooting arrowhead without cutting edges: an ancient Roman foot soldier's heavy javelin
pile,verb (1),to drive piles into
pile,verb (2),to lay or place in a pile : stack
pile,verb (2),to heap in abundance : load: to collect little by little into a mass
pile,verb (2),to form a pile or accumulation
pile,verb (2),to move or press forward in or as if in a mass : crowd
pile,noun (2),a quantity of things or people heaped together: a heap of wood for burning a corpse or a sacrifice: any great number or quantity : lot
pile,noun (2),a large building or group of buildings
pile,noun (2),a great amount of money : fortune
pile,noun (2),reactor sense 3b
pile,noun (3),a coat or surface of usually short close fine furry hairs
pile,noun (3),a velvety surface produced by an extra set of filling yarns that form raised loops which are cut and sheared
pile,noun (4),a single hemorrhoid
pile,noun (4),hemorrhoids
pilot,noun,one employed to steer a ship : helmsman: a person who is qualified and usually licensed to conduct a ship into and out of a port or in specified waters: a person who flies or is qualified to fly an aircraft or spacecraft
pilot,noun,"guide, leader"
pilot,noun,cowcatcher
pilot,noun,a piece that guides a tool or machine part
pilot,noun,a television show produced and filmed or taped as a sample of a proposed series
pilot,noun,pilot light sense 1
pilot,verb,to act as a guide to : lead or conduct over a usually difficult course
pilot,verb,to set and conn the course of: to act as pilot of
pilot,adjective,"serving as a guiding or tracing device, an activating or auxiliary unit, or a trial apparatus or operation"
